00287	Air	LWIR	256	256	72
00288	Air	LWIR	256	256	58
00289	Air	LWIR	256	256	114
00290	Air	LWIR	256	256	60
00291	Air	LWIR	256	256	117
00292	Air	LWIR	256	256	117
00293	Air	LWIR	256	256	80
00294	Air	LWIR	256	256	127
00295	Air	LWIR	256	256	128
00296	Air	LWIR	256	256	69
00297	Air	LWIR	256	256	62
00298	Air	LWIR	256	256	124
00299	Air	LWIR	256	256	83
00300	Air	LWIR	256	256	55
00301	Air	LWIR	256	256	65
00302	Air	LWIR	256	256	125
00303	Air	LWIR	256	256	58
00304	Air	LWIR	256	256	55
00305	Air	LWIR	256	256	65
00306	Air	LWIR	256	256	83
00307	Air	LWIR	256	256	98
00308	Air	LWIR	256	256	83
00309	Air	LWIR	256	256	69
00310	Air	LWIR	256	256	61
00311	Air	LWIR	256	256	52
00312	Air	LWIR	256	256	69
00313	Air	LWIR	256	256	83
00314	Air	LWIR	256	256	60
00315	Air	LWIR	256	256	98
00316	Air	LWIR	256	256	150
00317	Air	LWIR	256	256	83
00318	Air	LWIR	256	256	56
00319	Air	LWIR	256	256	69
00320	Air	LWIR	256	256	58
00321	Air	LWIR	256	256	115
00322	Air	LWIR	256	256	71
00323	Air	LWIR	256	256	124
00324	Air	LWIR	256	256	5
00325	Air	LWIR	256	256	15
00326	Air	LWIR	256	256	5
00327	Air	LWIR	256	256	5
00328	Air	LWIR	256	256	5
00329	Air	LWIR	256	256	5
00330	Air	LWIR	256	256	5
00331	Air	LWIR	256	256	20
00332	Air	LWIR	256	256	5
00333	Air	LWIR	256	256	5
00334	Air	LWIR	256	256	5
00335	Air	LWIR	256	256	5
00336	Air	LWIR	256	256	5
00337	Air	LWIR	256	256	5
00338	Air	LWIR	256	256	5
00339	Air	LWIR	256	256	15
00340	Air	LWIR	256	256	5
00341	Air	LWIR	256	256	5
00342	Air	LWIR	256	256	20
00343	Air	LWIR	256	256	5
00344	Air	LWIR	256	256	5
00345	Air	LWIR	256	256	5
00346	Air	LWIR	256	256	5
00347	Air	LWIR	256	256	5
00348	Air	LWIR	256	256	5
00349	Air	LWIR	256	256	10
00350	Air	LWIR	256	256	5
00351	Air	LWIR	256	256	20
00352	Air	LWIR	256	256	5
00353	Air	LWIR	256	256	10
00354	Air	LWIR	256	256	5
00355	Air	LWIR	256	256	5
00356	Air	LWIR	256	256	5
00357	Air	LWIR	256	256	5
00358	Air	LWIR	256	256	10
00359	Air	LWIR	256	256	5
00360	Air	LWIR	256	256	5
00361	Air	LWIR	256	256	5
00362	Air	LWIR	256	256	10
00363	Air	LWIR	256	256	5
00364	Air	LWIR	256	256	15
00365	Air	LWIR	256	256	5
00366	Air	LWIR	256	256	5
00367	Air	LWIR	256	256	5
00368	Air	LWIR	256	256	5
00369	Air	LWIR	256	256	5
00370	Air	LWIR	256	256	5
00371	Air	LWIR	256	256	5
00372	Air	LWIR	256	256	10
00373	Air	LWIR	256	256	5
00374	Air	LWIR	256	256	10
00375	Air	LWIR	256	256	10
00376	Air	LWIR	256	256	5
00377	Air	LWIR	256	256	20
00378	Air	LWIR	256	256	5
00379	Air	LWIR	256	256	5
00380	Air	LWIR	256	256	5
00381	Air	LWIR	256	256	5
00382	Air	LWIR	256	256	5
00383	Air	LWIR	256	256	5
00384	Air	LWIR	256	256	20
00385	Air	LWIR	256	256	5
00386	Air	LWIR	256	256	5
00387	Air	LWIR	256	256	5
00388	Air	LWIR	256	256	5
00389	Air	LWIR	256	256	10
00390	Air	LWIR	256	256	15
00391	Air	LWIR	256	256	10
00392	Air	LWIR	256	256	5
00393	Air	LWIR	256	256	5
00394	Air	LWIR	256	256	5
00395	Air	LWIR	256	256	5
00396	Air	LWIR	256	256	5
00397	Air	LWIR	256	256	15
00398	Air	LWIR	256	256	15
00399	Air	LWIR	256	256	5
00400	Air	LWIR	256	256	26
00401	Air	LWIR	256	256	27
00402	Air	LWIR	256	256	12
00403	Air	LWIR	256	256	13
00404	Air	LWIR	256	256	32
00405	Air	LWIR	256	256	32
00406	Air	LWIR	256	256	27
00407	Air	LWIR	256	256	26
00408	Air	LWIR	256	256	16
00409	Air	LWIR	256	256	32
00410	Air	LWIR	256	256	24
00411	Air	LWIR	256	256	14
00412	Air	LWIR	256	256	14
00413	Air	LWIR	256	256	29
00414	Air	LWIR	256	256	27
00415	Air	LWIR	256	256	14
00416	Air	LWIR	256	256	17
00417	Air	LWIR	256	256	14
00418	Air	LWIR	256	256	32
00419	Air	LWIR	256	256	33
00420	Air	LWIR	256	256	31
00421	Air	LWIR	256	256	16
00422	Air	LWIR	256	256	12
00423	Air	LWIR	256	256	32
00424	Air	LWIR	256	256	141
00425	Air	LWIR	256	256	69
00426	Air	LWIR	256	256	71
00427	Air	LWIR	256	256	65
00428	Air	LWIR	256	256	98
00429	Air	LWIR	256	256	112
00430	Air	LWIR	256	256	112
00431	Air	LWIR	256	256	54
00432	Air	LWIR	256	256	130
00433	Air	LWIR	256	256	58
00434	Air	LWIR	256	256	61
00435	Air	LWIR	256	256	120
00436	Air	LWIR	256	256	58
00437	Air	LWIR	256	256	83
00438	Air	LWIR	256	256	120
00439	Air	LWIR	256	256	117
00440	Air	LWIR	256	256	178
00441	Air	LWIR	256	256	69
00442	Air	LWIR	256	256	110
00443	Air	LWIR	256	256	65
00444	Air	LWIR	256	256	149
00445	Air	LWIR	256	256	61
00446	Air	LWIR	256	256	58
00447	Air	LWIR	256	256	72
00448	Air	LWIR	256	256	62
00449	Air	LWIR	256	256	121
00450	Air	LWIR	256	256	153
00451	Air	LWIR	256	256	135
00452	Air	LWIR	256	256	70
00453	Air	LWIR	256	256	125
00454	Air	LWIR	256	256	56
00455	Air	LWIR	256	256	70
00456	Air	LWIR	256	256	108
00457	Air	LWIR	256	256	145
00458	Air	LWIR	256	256	69
00459	Air	LWIR	256	256	72
00460	Air	LWIR	256	256	58
00461	Air	LWIR	256	256	56
00462	Air	LWIR	256	256	72
00463	Air	LWIR	256	256	69
00464	Air	LWIR	256	256	58
00465	Air	LWIR	256	256	169
00466	Air	LWIR	256	256	56
00467	Air	LWIR	256	256	104
00468	Air	LWIR	256	256	114
00469	Air	LWIR	256	256	65
00470	Air	LWIR	256	256	58
00471	Air	LWIR	256	256	83
00472	Air	LWIR	256	256	71
00473	Air	LWIR	256	256	52
00474	Air	LWIR	256	256	60
00475	Air	LWIR	256	256	70
00476	Air	LWIR	256	256	80
00477	Air	LWIR	256	256	83
00478	Air	LWIR	256	256	139
00479	Air	LWIR	256	256	58
00480	Air	LWIR	256	256	118
00481	Air	LWIR	256	256	160
00482	Air	LWIR	256	256	80
00483	Air	LWIR	256	256	58
00484	Air	LWIR	256	256	136
00485	Air	LWIR	256	256	154
00486	Air	LWIR	256	256	80
00487	Air	LWIR	256	256	65
00488	Air	LWIR	256	256	46
00489	Air	LWIR	256	256	123
00490	Air	LWIR	256	256	61
00491	Air	LWIR	256	256	136
00492	Air	LWIR	256	256	83
00493	Air	LWIR	256	256	136
00494	Air	LWIR	256	256	127
00495	Air	LWIR	256	256	56
00496	Air	LWIR	256	256	70
00497	Air	LWIR	256	256	129
00498	Air	LWIR	256	256	114
00499	Air	LWIR	256	256	72
00500	Air	LWIR	256	256	54
00501	Air	LWIR	256	256	113
00502	Air	LWIR	256	256	65
00503	Air	LWIR	256	256	113
00504	Air	LWIR	256	256	116
00505	Air	LWIR	256	256	70
00506	Air	LWIR	256	256	83
00507	Air	LWIR	256	256	52
00508	Air	LWIR	256	256	121
00509	Air	LWIR	256	256	65
00510	Air	LWIR	256	256	58
00511	Air	LWIR	256	256	71
00512	Air	LWIR	256	256	132
00513	Air	LWIR	256	256	163
00514	Air	LWIR	256	256	71
00515	Air	LWIR	256	256	131
00516	Air	LWIR	256	256	58
00517	Air	LWIR	256	256	58
00518	Air	LWIR	256	256	129
00519	Air	LWIR	256	256	80
00520	Air	LWIR	256	256	46
00521	Air	LWIR	256	256	123
00522	Air	LWIR	256	256	163
00523	Air	LWIR	256	256	62
00524	Air	LWIR	256	256	20
00525	Air	LWIR	256	256	16
00526	Air	LWIR	256	256	33
00527	Air	LWIR	256	256	17
00528	Air	LWIR	256	256	17
00529	Air	LWIR	256	256	14
00530	Air	LWIR	256	256	20
00531	Air	LWIR	256	256	20
00532	Air	LWIR	256	256	39
00533	Air	LWIR	256	256	42
00534	Air	LWIR	256	256	19
00535	Air	LWIR	256	256	31
00536	Air	LWIR	256	256	26
00537	Air	LWIR	256	256	18
00538	Air	LWIR	256	256	19
00539	Air	LWIR	256	256	21
00540	Air	LWIR	256	256	18
00541	Air	LWIR	256	256	16
00542	Air	LWIR	256	256	40
00543	Air	LWIR	256	256	20
00544	Air	LWIR	256	256	49
00545	Air	LWIR	256	256	15
00546	Air	LWIR	256	256	46
00547	Air	LWIR	256	256	65
00548	Air	LWIR	256	256	58
00549	Air	LWIR	256	256	54
00550	Air	LWIR	256	256	56
00551	Air	LWIR	256	256	56
00552	Air	LWIR	256	256	69
00553	Air	LWIR	256	256	98
00554	Air	LWIR	256	256	62
00555	Air	LWIR	256	256	80
00556	Air	LWIR	256	256	56
00557	Air	LWIR	256	256	61
00558	Air	LWIR	256	256	58
00559	Air	LWIR	256	256	54
00560	Air	LWIR	256	256	69
00561	Air	LWIR	256	256	62
00562	Air	LWIR	256	256	65
00563	Air	LWIR	256	256	58
00564	Air	LWIR	256	256	98
00565	Air	LWIR	256	256	65
00566	Air	LWIR	256	256	56
00567	Air	LWIR	256	256	55
00568	Air	LWIR	256	256	58
00569	Air	LWIR	256	256	58
00570	Air	LWIR	256	256	71
00571	Air	LWIR	256	256	80
00572	Air	LWIR	256	256	54
00573	Air	LWIR	256	256	65
00574	Air	LWIR	256	256	55
00575	Air	LWIR	256	256	56
00576	Air	LWIR	256	256	54
00577	Air	LWIR	256	256	65
00578	Air	LWIR	256	256	80
00579	Air	LWIR	256	256	56
00580	Air	LWIR	256	256	58
00581	Air	LWIR	256	256	70
00582	Air	LWIR	256	256	56
00583	Air	LWIR	256	256	54
00584	Air	LWIR	256	256	55
00585	Air	LWIR	256	256	65
00586	Air	LWIR	256	256	80
00587	Air	LWIR	256	256	80
00588	Air	LWIR	256	256	58
00589	Air	LWIR	256	256	54
00590	Air	LWIR	256	256	80
00591	Air	LWIR	256	256	71
00592	Air	LWIR	256	256	83
00593	Air	LWIR	256	256	61
00594	Air	LWIR	256	256	55
00595	Air	LWIR	256	256	46
00596	Air	LWIR	256	256	71
00597	Air	LWIR	256	256	83
00598	Air	LWIR	256	256	65
00599	Air	LWIR	256	256	58
00600	Air	LWIR	256	256	52
00601	Air	LWIR	256	256	58
00602	Air	LWIR	256	256	58
00603	Air	LWIR	256	256	58
00604	Air	LWIR	256	256	14
00605	Air	LWIR	256	256	14
00606	Air	LWIR	256	256	26
00607	Air	LWIR	256	256	15
00608	Air	LWIR	256	256	33
00609	Air	LWIR	256	256	14
00610	Air	LWIR	256	256	14
00611	Air	LWIR	256	256	19
00612	Air	LWIR	256	256	15
00613	Air	LWIR	256	256	26
00614	Air	LWIR	256	256	15
00615	Air	LWIR	256	256	20
00616	Air	LWIR	256	256	29
00617	Air	LWIR	256	256	12
00618	Air	LWIR	256	256	14
00619	Air	LWIR	256	256	14
00620	Air	LWIR	256	256	28
00621	Air	LWIR	256	256	28
00622	Air	LWIR	256	256	14
00623	Air	LWIR	256	256	15
00624	Air	LWIR	256	256	30
00625	Air	LWIR	256	256	15
00626	Air	LWIR	256	256	30
00627	Air	LWIR	256	256	30
00628	Air	LWIR	256	256	30
00629	Air	LWIR	256	256	15
00630	Air	LWIR	256	256	15
00631	Air	LWIR	256	256	15
00632	Air	LWIR	256	256	30
00633	Air	LWIR	256	256	15
00634	Air	LWIR	256	256	15
00635	Air	LWIR	256	256	28
00636	Air	LWIR	256	256	30
00637	Air	LWIR	256	256	32
00638	Air	LWIR	256	256	32
00639	Air	LWIR	256	256	16
00640	Air	LWIR	256	256	32
00641	Air	LWIR	256	256	32
00642	Air	LWIR	256	256	32
00643	Air	LWIR	256	256	32
00644	Air	LWIR	256	256	34
00645	Air	LWIR	256	256	34
00646	Air	LWIR	256	256	34
00647	Air	LWIR	256	256	34
00648	Air	LWIR	256	256	34
00649	Air	LWIR	256	256	35
00650	Air	LWIR	256	256	36
00651	Air	LWIR	256	256	36
00652	Air	LWIR	256	256	35
00653	Air	LWIR	256	256	36
00654	Air	LWIR	256	256	36
00655	Air	LWIR	256	256	36
00656	Air	LWIR	256	256	36
00657	Air	LWIR	256	256	38
00658	Air	LWIR	256	256	38
00659	Air	LWIR	256	256	38
00660	Air	LWIR	256	256	38
00661	Air	LWIR	256	256	38
00662	Air	LWIR	256	256	38
00663	Air	LWIR	256	256	38
00664	Air	LWIR	256	256	38
00665	Air	LWIR	256	256	38
00666	Air	LWIR	256	256	38
00667	Air	LWIR	256	256	40
00668	Air	LWIR	256	256	40
00669	Air	LWIR	256	256	40
00670	Air	LWIR	256	256	20
00671	Air	LWIR	256	256	40
00672	Air	LWIR	256	256	40
00673	Air	LWIR	256	256	20
00674	Air	LWIR	256	256	40
00675	Air	LWIR	256	256	40
00676	Air	LWIR	256	256	40
00677	Air	LWIR	256	256	40
00678	Air	LWIR	256	256	40
00679	Air	LWIR	256	256	40
00680	Air	LWIR	256	256	40
00681	Air	LWIR	256	256	42
00682	Air	LWIR	256	256	42
00683	Air	LWIR	256	256	42
00684	Air	LWIR	256	256	42
00685	Air	LWIR	256	256	42
00686	Air	LWIR	256	256	42
00687	Air	LWIR	256	256	42
00688	Air	LWIR	256	256	43
00689	Air	LWIR	256	256	44
00690	Air	LWIR	256	256	22
00691	Air	LWIR	256	256	44
00692	Air	LWIR	256	256	44
00693	Air	LWIR	256	256	23
00694	Air	LWIR	256	256	46
00695	Air	LWIR	256	256	23
00696	Air	LWIR	256	256	46
00697	Air	LWIR	256	256	46
00698	Air	LWIR	256	256	46
00699	Air	LWIR	256	256	48
00700	Air	LWIR	256	256	48
00701	Air	LWIR	256	256	48
00702	Air	LWIR	256	256	49
00703	Air	LWIR	256	256	50
00704	Air	LWIR	256	256	50
00705	Air	LWIR	256	256	50
00706	Air	LWIR	256	256	50
00707	Air	LWIR	256	256	50
00708	Air	LWIR	256	256	51
00709	Air	LWIR	256	256	52
00710	Air	LWIR	256	256	52
00711	Air	LWIR	256	256	52
00712	Air	LWIR	256	256	53
00713	Air	LWIR	256	256	54
00714	Air	LWIR	256	256	54
00715	Air	LWIR	256	256	53
00716	Air	LWIR	256	256	54
00717	Air	LWIR	256	256	28
00718	Air	LWIR	256	256	56
00719	Air	LWIR	256	256	56
00720	Air	LWIR	256	256	28
00721	Air	LWIR	256	256	28
00722	Air	LWIR	256	256	56
00723	Air	LWIR	256	256	56
00724	Air	LWIR	256	256	28
00725	Air	LWIR	256	256	58
00726	Air	LWIR	256	256	58
00727	Air	LWIR	256	256	58
00728	Air	LWIR	256	256	58
00729	Air	LWIR	256	256	30
00730	Air	LWIR	256	256	60
00731	Air	LWIR	256	256	30
00732	Air	LWIR	256	256	30
00733	Air	LWIR	256	256	61
00734	Air	LWIR	256	256	31
00735	Air	LWIR	256	256	31
00736	Air	LWIR	256	256	62
00737	Air	LWIR	256	256	63
00738	Air	LWIR	256	256	64
00739	Air	LWIR	256	256	64
00740	Air	LWIR	256	256	64
00741	Air	LWIR	256	256	64
00742	Air	LWIR	256	256	66
00743	Air	LWIR	256	256	66
00744	Air	LWIR	256	256	68
00745	Air	LWIR	256	256	68
00746	Air	LWIR	256	256	68
00747	Air	LWIR	256	256	70
00748	Air	LWIR	256	256	70
00749	Air	LWIR	256	256	9
00750	Air	LWIR	256	256	9
00751	Air	LWIR	256	256	9
00752	Air	LWIR	256	256	18
00753	Air	LWIR	256	256	13
00754	Air	LWIR	256	256	13
00755	Air	LWIR	256	256	26
00756	Air	LWIR	256	256	26
00757	Air	LWIR	256	256	13
00758	Air	LWIR	256	256	26
00759	Air	LWIR	256	256	13
00760	Air	LWIR	256	256	26
00761	Air	LWIR	256	256	13
00762	Air	LWIR	256	256	26
00763	Air	LWIR	256	256	14
00764	Air	LWIR	256	256	28
00765	Air	LWIR	256	256	13
00766	Air	LWIR	256	256	13
00767	Air	LWIR	256	256	26
00768	Air	LWIR	256	256	26
00769	Air	LWIR	256	256	13
00770	Air	LWIR	256	256	13
00771	Air	LWIR	256	256	26
00772	Air	LWIR	256	256	26
00773	Air	LWIR	256	256	26
00774	Air	LWIR	256	256	13
00775	Air	LWIR	256	256	27
00776	Air	LWIR	256	256	28
00777	Air	LWIR	256	256	28
00778	Air	LWIR	256	256	28
00779	Air	LWIR	256	256	14
00780	Air	LWIR	256	256	14
00781	Air	LWIR	256	256	28
00782	Air	LWIR	256	256	28
00783	Air	LWIR	256	256	14
00784	Air	LWIR	256	256	28
00785	Air	LWIR	256	256	28
00786	Air	LWIR	256	256	28
00787	Air	LWIR	256	256	15
00788	Air	LWIR	256	256	30
00789	Air	LWIR	256	256	30
00790	Air	LWIR	256	256	30
00791	Air	LWIR	256	256	30
00792	Air	LWIR	256	256	30
00793	Air	LWIR	256	256	15
00794	Air	LWIR	256	256	15
00795	Air	LWIR	256	256	30
00796	Air	LWIR	256	256	15
00797	Air	LWIR	256	256	15
00798	Air	LWIR	256	256	28
00799	Air	LWIR	256	256	30
00800	Air	LWIR	256	256	32
00801	Air	LWIR	256	256	32
00802	Air	LWIR	256	256	32
00803	Air	LWIR	256	256	32
00804	Air	LWIR	256	256	32
00805	Air	LWIR	256	256	16
00806	Air	LWIR	256	256	32
00807	Air	LWIR	256	256	34
00808	Air	LWIR	256	256	34
00809	Air	LWIR	256	256	34
00810	Air	LWIR	256	256	34
00811	Air	LWIR	256	256	34
00812	Air	LWIR	256	256	35
00813	Air	LWIR	256	256	36
00814	Air	LWIR	256	256	36
00815	Air	LWIR	256	256	35
00816	Air	LWIR	256	256	36
00817	Air	LWIR	256	256	36
00818	Air	LWIR	256	256	18
00819	Air	LWIR	256	256	36
00820	Air	LWIR	256	256	37
00821	Air	LWIR	256	256	38
00822	Air	LWIR	256	256	38
00823	Air	LWIR	256	256	38
